layer,PC,context,n,mean,std,ci_low,ci_high
23,5,intergenic,8000,0.012001285329461098,0.5725765824317932,0.00022716968869644925,0.023935299599543214
24,1,intergenic,8000,-1.1295164823532104,12.749099731445312,-1.3769295752048492,-0.8366289094090461
24,2,intergenic,8000,-0.09783493727445602,1.0810281038284302,-0.12258153948932886,-0.07709149587899446
24,3,intergenic,8000,0.13605286180973053,0.7646192312240601,0.12067685090005398,0.15193339809775352
24,4,intergenic,8000,0.14909885823726654,0.6138374209403992,0.13558234497904778,0.16264734417200089
24,5,intergenic,8000,0.06726081669330597,0.656768262386322,0.051619472540915014,0.08085501436144114
25,1,intergenic,8000,-1.2277441024780273,12.21384334564209,-1.4972114711999893,-0.9944258511066436
25,2,intergenic,8000,-0.08254731446504593,0.9017034769058228,-0.10096000116318464,-0.061913219653069965
25,3,intergenic,8000,0.1152646541595459,0.7707858085632324,0.09729262515902519,0.13383375965058802
25,4,intergenic,8000,0.12835802137851715,0.5746198296546936,0.1144075782969594,0.13944300264120102
25,5,intergenic,8000,0.04578421637415886,0.6538315415382385,0.02999001941643655,0.05915208701044321
26,1,intergenic,8000,-0.4749871790409088,11.648354530334473,-0.7411204949021339,-0.22073244974017142
26,2,intergenic,8000,-0.07899980247020721,0.8619248867034912,-0.09574725590646267,-0.06141121434047818
26,3,intergenic,8000,0.0957709401845932,0.731923520565033,0.08123412393033505,0.1119470687583089
26,4,intergenic,8000,0.0990925282239914,0.5806787610054016,0.08407008685171605,0.11004589181393386
26,5,intergenic,8000,0.06726256012916565,0.6401569843292236,0.056027287524193524,0.08065440747886896
27,1,intergenic,8000,-0.493874192237854,5.541516304016113,-0.6162568747997283,-0.37111124992370603
27,2,intergenic,8000,-0.06300920993089676,0.6921827793121338,-0.07884217221289873,-0.04600261338055134
27,3,intergenic,8000,0.0971275195479393,0.8228752613067627,0.08204268030822277,0.11554204411804676
27,4,intergenic,8000,0.06805792450904846,0.6852090954780579,0.05336366519331932,0.08254436403512955
27,5,intergenic,8000,0.05011916533112526,0.5826391577720642,0.03844037866219878,0.06231366656720638
28,1,intergenic,8000,-0.10064767301082611,2.439746141433716,-0.15684860423207284,-0.04007223425433039
28,2,intergenic,8000,-0.006047853734344244,0.14879915118217468,-0.009683530521579086,-0.0026160519628319885
28,3,intergenic,8000,-0.008350892923772335,0.3538926839828491,-0.015144049655646086,-0.0013071611290797573
28,4,intergenic,8000,-0.006148506887257099,0.3194115459918976,-0.012838330352678895,-0.0003857057599816425
28,5,intergenic,8000,0.025580372661352158,0.24762915074825287,0.02028515888378024,0.03025768012739718
29,1,intergenic,8000,-0.015261947177350521,0.5107550024986267,-0.027918385853990913,-0.006136745726689695
29,2,intergenic,8000,-0.008452991023659706,0.1764540821313858,-0.011904671997763216,-0.004868533031549304
29,3,intergenic,8000,-0.002749410690739751,0.07006970793008804,-0.004535259760450572,-0.001300451648421585
