layer,metric,PC,spearman_r,p,n
3,M3_geo_a1.0_b0.0,3,-0.09005895249480857,2.872609734545899e-108,60000
3,M3_geo_a1.0_b0.0,4,0.1841998165787876,0.0,60000
3,M3_geo_a1.0_b0.0,5,0.09751713717628654,1.0849552646738138e-126,60000
4,M3_geo_a1.0_b0.0,1,-0.10762523482267905,4.887309452629281e-154,60000
4,M3_geo_a1.0_b0.0,2,0.2262164577731207,0.0,60000
4,M3_geo_a1.0_b0.0,3,-0.14096124060996945,7.61469666868322e-264,60000
4,M3_geo_a1.0_b0.0,4,0.14497570910684424,4.001734174429552e-279,60000
4,M3_geo_a1.0_b0.0,5,-0.0829007058023285,5.573736748536101e-92,60000
5,M3_geo_a1.0_b0.0,1,-0.14929184859851602,4.741606417475306e-296,60000
5,M3_geo_a1.0_b0.0,2,0.22365683643439616,0.0,60000
5,M3_geo_a1.0_b0.0,3,-0.09981214819529037,1.1671455909069554e-132,60000
5,M3_geo_a1.0_b0.0,4,0.13041749651703502,7.842963724252561e-226,60000
5,M3_geo_a1.0_b0.0,5,-0.1139215021539966,1.8405216167433947e-172,60000
6,M3_geo_a1.0_b0.0,1,-0.23036488947025538,0.0,60000
6,M3_geo_a1.0_b0.0,2,0.2549653243354179,0.0,60000
6,M3_geo_a1.0_b0.0,3,-0.02602688300399242,1.815293131019153e-10,60000
6,M3_geo_a1.0_b0.0,4,-0.03321229390934785,4.038815057947375e-16,60000
6,M3_geo_a1.0_b0.0,5,0.07182716748244362,1.8443553905723582e-69,60000
7,M3_geo_a1.0_b0.0,1,-0.17140445682018182,0.0,60000
7,M3_geo_a1.0_b0.0,2,0.24815346911429312,0.0,60000
7,M3_geo_a1.0_b0.0,3,-0.02112330067645696,2.283993503233805e-07,60000
7,M3_geo_a1.0_b0.0,4,-0.049926830363588706,1.9742444577501253e-34,60000
7,M3_geo_a1.0_b0.0,5,0.12355885960710489,9.654479379376805e-203,60000
8,M3_geo_a1.0_b0.0,1,-0.16196431777275164,0.0,60000
8,M3_geo_a1.0_b0.0,2,0.23316433489607463,0.0,60000
8,M3_geo_a1.0_b0.0,3,-0.03184115247095787,6.128572861699851e-15,60000
8,M3_geo_a1.0_b0.0,4,-0.04467971652367204,6.682243597360781e-28,60000
8,M3_geo_a1.0_b0.0,5,0.035246741727706275,5.813581370096268e-18,60000
9,M3_geo_a1.0_b0.0,1,-0.0728502903992778,2.0945695503096e-71,60000
9,M3_geo_a1.0_b0.0,2,0.23550958938894426,0.0,60000
9,M3_geo_a1.0_b0.0,3,-0.03457436857991513,2.4264395371876386e-17,60000
9,M3_geo_a1.0_b0.0,4,-0.06288814320974363,1.2135978387404805e-53,60000
9,M3_geo_a1.0_b0.0,5,0.04953530165908885,6.417841949305727e-34,60000
10,M3_geo_a1.0_b0.0,1,-0.1880058987602828,0.0,60000
10,M3_geo_a1.0_b0.0,2,0.20907876232873668,0.0,60000
10,M3_geo_a1.0_b0.0,3,0.0048054265018515055,0.23916893885143942,60000
10,M3_geo_a1.0_b0.0,4,-0.08895450383876574,1.1488878005947658e-105,60000
10,M3_geo_a1.0_b0.0,5,0.19817959743470617,0.0,60000
11,M3_geo_a1.0_b0.0,1,-0.15101688650891443,5.834080777927503e-303,60000
11,M3_geo_a1.0_b0.0,2,0.20297847724674115,0.0,60000
11,M3_geo_a1.0_b0.0,3,0.019319830280803394,2.215356861112808e-06,60000
11,M3_geo_a1.0_b0.0,4,-0.09614555164697187,3.4274176391329193e-123,60000
11,M3_geo_a1.0_b0.0,5,0.2035948025048912,0.0,60000
12,M3_geo_a1.0_b0.0,1,-0.13393725664423223,3.506439179508075e-238,60000
12,M3_geo_a1.0_b0.0,2,0.20571912454402286,0.0,60000
12,M3_geo_a1.0_b0.0,3,-0.0031949622604504307,0.43386884303641216,60000
12,M3_geo_a1.0_b0.0,4,-0.09697453763430523,2.6659637822894957e-125,60000
12,M3_geo_a1.0_b0.0,5,0.1709581768258806,0.0,60000
13,M3_geo_a1.0_b0.0,1,-0.1201747177091299,8.035276815801827e-192,60000
13,M3_geo_a1.0_b0.0,2,0.20269395736412643,0.0,60000
13,M3_geo_a1.0_b0.0,3,0.032937465352397235,7.028682168212756e-16,60000
13,M3_geo_a1.0_b0.0,4,-0.09855776404750012,2.221742282621227e-129,60000
13,M3_geo_a1.0_b0.0,5,0.16914107756054697,0.0,60000
14,M3_geo_a1.0_b0.0,1,-0.1108915674920192,1.839698383581938e-163,60000
14,M3_geo_a1.0_b0.0,2,0.20119905682627662,0.0,60000
14,M3_geo_a1.0_b0.0,3,0.024254071977893005,2.8197761141005847e-09,60000
14,M3_geo_a1.0_b0.0,4,-0.11325242592793955,1.877801611325178e-170,60000
14,M3_geo_a1.0_b0.0,5,0.1771862236144605,0.0,60000
15,M3_geo_a1.0_b0.0,1,-0.09491042816101537,4.398348814181324e-120,60000
15,M3_geo_a1.0_b0.0,2,0.20689123058137074,0.0,60000
15,M3_geo_a1.0_b0.0,3,0.010713063127960838,0.00868592838116926,60000
15,M3_geo_a1.0_b0.0,4,-0.12160255801214435,2.1653143131131816e-196,60000
15,M3_geo_a1.0_b0.0,5,0.19209341174287944,0.0,60000
16,M3_geo_a1.0_b0.0,1,-0.05551877651163221,3.5173393526682824e-42,60000
16,M3_geo_a1.0_b0.0,2,0.21681549647174464,0.0,60000
16,M3_geo_a1.0_b0.0,3,-0.0034174448572454556,0.4025450066544497,60000
16,M3_geo_a1.0_b0.0,4,-0.1406712190158207,9.294519556481942e-263,60000
16,M3_geo_a1.0_b0.0,5,0.1797239761311524,0.0,60000
17,M3_geo_a1.0_b0.0,1,-0.0798183774686946,2.1903798449945096e-85,60000
17,M3_geo_a1.0_b0.0,2,0.21601134438387526,0.0,60000
17,M3_geo_a1.0_b0.0,3,0.0019426937733148112,0.6341802608044143,60000
17,M3_geo_a1.0_b0.0,4,-0.13892911369684469,2.7937037099560956e-256,60000
17,M3_geo_a1.0_b0.0,5,0.19334551282433649,0.0,60000
18,M3_geo_a1.0_b0.0,1,-0.07922304158870629,3.847450246917439e-84,60000
18,M3_geo_a1.0_b0.0,2,0.2173183352927073,0.0,60000
18,M3_geo_a1.0_b0.0,3,-0.004391536698001413,0.28206807521844174,60000
18,M3_geo_a1.0_b0.0,4,-0.14959320826219738,2.9836774506731433e-297,60000
18,M3_geo_a1.0_b0.0,5,0.17752996488461784,0.0,60000
19,M3_geo_a1.0_b0.0,1,-0.06982231380599184,9.922126856705678e-66,60000
19,M3_geo_a1.0_b0.0,2,0.2171616477176277,0.0,60000
19,M3_geo_a1.0_b0.0,3,-0.0066818535200594345,0.10169372584385312,60000
19,M3_geo_a1.0_b0.0,4,-0.17392907434984117,0.0,60000
19,M3_geo_a1.0_b0.0,5,0.1592077281487614,0.0,60000
20,M3_geo_a1.0_b0.0,1,-0.0886964650973092,4.608040762938702e-105,60000
20,M3_geo_a1.0_b0.0,2,0.21620172123484238,0.0,60000
20,M3_geo_a1.0_b0.0,3,0.008569848246782566,0.035801886942794015,60000
20,M3_geo_a1.0_b0.0,4,-0.1637903500182284,0.0,60000
20,M3_geo_a1.0_b0.0,5,0.15990046200658803,0.0,60000
21,M3_geo_a1.0_b0.0,1,-0.08077404295028888,2.103285074472262e-87,60000
21,M3_geo_a1.0_b0.0,2,0.2173841877534986,0.0,60000
21,M3_geo_a1.0_b0.0,3,-0.006937007411895698,0.08928190343944097,60000
21,M3_geo_a1.0_b0.0,4,-0.1749180002354036,0.0,60000
21,M3_geo_a1.0_b0.0,5,0.1771175213867646,0.0,60000
22,M3_geo_a1.0_b0.0,1,-0.06797963155654682,2.1486329433661565e-62,60000
22,M3_geo_a1.0_b0.0,2,0.21743210136675306,0.0,60000
22,M3_geo_a1.0_b0.0,3,-0.031297733382273145,1.7460860318639135e-14,60000
22,M3_geo_a1.0_b0.0,4,-0.1907818416630835,0.0,60000
22,M3_geo_a1.0_b0.0,5,0.18823972166974717,0.0,60000
23,M3_geo_a1.0_b0.0,1,-0.09194879699994817,8.521874338958343e-113,60000
23,M3_geo_a1.0_b0.0,2,0.2219713764150852,0.0,60000
23,M3_geo_a1.0_b0.0,3,-0.019195559209799807,2.5728775160411947e-06,60000
23,M3_geo_a1.0_b0.0,4,-0.20323707786881576,0.0,60000
23,M3_geo_a1.0_b0.0,5,0.1806752174553298,0.0,60000
24,M3_geo_a1.0_b0.0,1,-0.13063218526159304,1.4156070300281461e-226,60000
24,M3_geo_a1.0_b0.0,2,0.22117148961544397,0.0,60000
24,M3_geo_a1.0_b0.0,3,0.0030055180545848006,0.46161818676314736,60000
24,M3_geo_a1.0_b0.0,4,-0.18011806021753388,0.0,60000
24,M3_geo_a1.0_b0.0,5,0.16933666881001636,0.0,60000
25,M3_geo_a1.0_b0.0,1,-0.11499918486781056,1.0093372607560629e-175,60000
25,M3_geo_a1.0_b0.0,2,0.21277399338428463,0.0,60000
25,M3_geo_a1.0_b0.0,3,0.031407897235544956,1.4141651800572954e-14,60000
25,M3_geo_a1.0_b0.0,4,-0.17758969268671201,0.0,60000
25,M3_geo_a1.0_b0.0,5,0.1639264928998099,0.0,60000
26,M3_geo_a1.0_b0.0,1,-0.12013802071352109,1.051260977892011e-191,60000
26,M3_geo_a1.0_b0.0,2,0.20468749709396075,0.0,60000
26,M3_geo_a1.0_b0.0,3,0.038631248278831805,2.9070766125613296e-21,60000
26,M3_geo_a1.0_b0.0,4,-0.15252959427318735,4.34760407291275e-309,60000
26,M3_geo_a1.0_b0.0,5,0.17902959787529865,0.0,60000
27,M3_geo_a1.0_b0.0,1,0.10088625041827899,1.6802786413629643e-135,60000
27,M3_geo_a1.0_b0.0,2,0.20795557179882698,0.0,60000
27,M3_geo_a1.0_b0.0,3,-0.004004696942426152,0.326627309187402,60000
27,M3_geo_a1.0_b0.0,4,-0.13194192454332004,3.8683025276158086e-231,60000
27,M3_geo_a1.0_b0.0,5,0.2239925043780554,0.0,60000
28,M3_geo_a1.0_b0.0,1,0.07851053387121772,1.1546630418397515e-82,60000
28,M3_geo_a1.0_b0.0,2,0.02221720401256445,5.249676623970248e-08,60000
28,M3_geo_a1.0_b0.0,3,0.11959608282073751,5.508169158162675e-190,60000
28,M3_geo_a1.0_b0.0,4,-0.19357603794981115,0.0,60000
28,M3_geo_a1.0_b0.0,5,-0.09782188864423287,1.782431609151628e-127,60000
29,M3_geo_a1.0_b0.0,1,-0.1371819464989325,7.225163487735122e-250,60000
29,M3_geo_a1.0_b0.0,2,0.0529529094722252,1.5971909362293313e-38,60000
29,M3_geo_a1.0_b0.0,3,0.21576542457199327,0.0,60000
29,M3_geo_a1.0_b0.0,4,0.05821527239528833,3.290485813903694e-46,60000
29,M3_geo_a1.0_b0.0,5,0.008420574616315615,0.03915020015928077,60000
30,M3_geo_a1.0_b0.0,1,-0.2048614061858901,0.0,60000
30,M3_geo_a1.0_b0.0,2,0.1427360082096199,1.5197304258884443e-270,60000
30,M3_geo_a1.0_b0.0,3,0.09080398881946007,4.8380206372671763e-110,60000
30,M3_geo_a1.0_b0.0,4,-0.09201191508404566,5.993375873802099e-113,60000
30,M3_geo_a1.0_b0.0,5,-0.09793598657326097,9.051005802628733e-128,60000
31,M3_geo_a1.0_b0.0,1,-0.2048614061858901,0.0,60000
31,M3_geo_a1.0_b0.0,2,0.1427360082096199,1.5197304258884443e-270,60000
31,M3_geo_a1.0_b0.0,3,0.09080398881946007,4.8380206372671763e-110,60000
31,M3_geo_a1.0_b0.0,4,-0.09201191508404566,5.993375873802099e-113,60000
31,M3_geo_a1.0_b0.0,5,-0.09793598657326097,9.051005802628733e-128,60000
0,M4_set_refA,1,-0.041979227310166546,8.057563169183649e-25,60000
0,M4_set_refA,2,0.05838569954862998,1.803929810023146e-46,60000
0,M4_set_refA,3,-0.10938680850062935,4.3869793055765745e-159,60000
0,M4_set_refA,4,0.035992219258238874,1.1555793010433974e-18,60000
0,M4_set_refA,5,-0.07268155289577867,4.402840145928151e-71,60000
1,M4_set_refA,1,-0.05207094993955543,2.634399260246886e-37,60000
1,M4_set_refA,2,0.06314955693733253,4.4804020218610544e-54,60000
1,M4_set_refA,3,-0.11433619794049085,1.0324180465345227e-173,60000
1,M4_set_refA,4,0.02542746446415879,4.684979282972051e-10,60000
1,M4_set_refA,5,-0.048931487903308105,3.882738646838022e-33,60000
2,M4_set_refA,1,-0.055880151097028284,1.0406696744142563e-42,60000
2,M4_set_refA,2,0.023747172091224674,5.9718343567474295e-09,60000
2,M4_set_refA,3,-0.1308847100980638,1.8825641643958513e-227,60000
2,M4_set_refA,4,0.01682651464667793,3.758526503660722e-05,60000
2,M4_set_refA,5,-0.06624014653798979,2.505446319158344e-59,60000
3,M4_set_refA,1,-0.08750172563210395,2.713037927638269e-102,60000
3,M4_set_refA,2,0.039591868032783015,2.9683911259613664e-22,60000
3,M4_set_refA,3,-0.13524086864077003,7.666709916959148e-243,60000
3,M4_set_refA,4,-0.08849326271531963,1.3718660969050684e-104,60000
3,M4_set_refA,5,0.044212737938796584,2.3512680113687312e-27,60000
4,M4_set_refA,1,-0.1433992698168386,4.5240395361972034e-273,60000
4,M4_set_refA,2,0.05115172760480839,4.6539234261525556e-36,60000
4,M4_set_refA,3,-0.17222095468809276,0.0,60000
4,M4_set_refA,4,-0.08266220577322983,1.842428795587692e-91,60000
4,M4_set_refA,5,-0.13810345155601286,3.0698438658862405e-253,60000
5,M4_set_refA,1,0.0484168106412643,1.770025500331757e-32,60000
5,M4_set_refA,2,0.07571027571159981,5.473021164748812e-77,60000
5,M4_set_refA,3,-0.20581474229860627,0.0,60000
5,M4_set_refA,4,-0.11616350031808202,2.7902755862047573e-179,60000
5,M4_set_refA,5,-0.21088075270804643,0.0,60000
6,M4_set_refA,1,-0.10675708645830997,1.3981424766865749e-151,60000
6,M4_set_refA,2,0.08395286946062075,2.737999162846646e-94,60000
6,M4_set_refA,3,-0.16856751743332227,0.0,60000
6,M4_set_refA,4,-0.18534599189667142,0.0,60000
6,M4_set_refA,5,-0.0881185144116741,1.0190795129898921e-103,60000
7,M4_set_refA,1,-0.0545471589943283,8.939552613015137e-41,60000
7,M4_set_refA,2,0.0889672165515594,1.072783837336772e-105,60000
7,M4_set_refA,3,-0.19063033377481423,0.0,60000
7,M4_set_refA,4,-0.20000324145750864,0.0,60000
7,M4_set_refA,5,-0.07870272226081608,4.627050166664969e-83,60000
8,M4_set_refA,1,0.035824404520037885,1.667245550051355e-18,60000
8,M4_set_refA,2,0.08002078441451711,8.226472242968609e-86,60000
8,M4_set_refA,3,-0.23637260313331923,0.0,60000
8,M4_set_refA,4,-0.1988409224437254,0.0,60000
8,M4_set_refA,5,-0.22710023406414398,0.0,60000
9,M4_set_refA,1,-0.12250191943783913,2.6843796316500315e-199,60000
9,M4_set_refA,2,0.06639405555355185,1.3513047748900998e-59,60000
9,M4_set_refA,3,-0.19121628116951858,0.0,60000
9,M4_set_refA,4,-0.1622096785181627,0.0,60000
9,M4_set_refA,5,-0.1830228192028209,0.0,60000
10,M4_set_refA,1,-0.2680394170712872,0.0,60000
10,M4_set_refA,2,0.03872917498592337,2.3095836633865822e-21,60000
10,M4_set_refA,3,-0.18129237885115132,0.0,60000
10,M4_set_refA,4,-0.21876912648534622,0.0,60000
10,M4_set_refA,5,0.0049654264511299305,0.22388655128257717,60000
11,M4_set_refA,1,-0.2229862480106986,0.0,60000
11,M4_set_refA,2,0.031768524500070894,7.056200387364059e-15,60000
11,M4_set_refA,3,-0.18375961889682188,0.0,60000
11,M4_set_refA,4,-0.2137398561526041,0.0,60000
11,M4_set_refA,5,-0.004070625914287545,0.318726165494453,60000
12,M4_set_refA,1,-0.16173129434797798,0.0,60000
12,M4_set_refA,2,0.03954108317072883,3.3535696388032603e-22,60000
12,M4_set_refA,3,-0.2147964351291535,0.0,60000
12,M4_set_refA,4,-0.22459864758862721,0.0,60000
12,M4_set_refA,5,-0.08024589045388485,2.7601751120297556e-86,60000
13,M4_set_refA,1,-0.2426637343568084,0.0,60000
13,M4_set_refA,2,0.025808588391594587,2.570176804119935e-10,60000
13,M4_set_refA,3,-0.15033420650254806,3.2395706817416944e-300,60000
13,M4_set_refA,4,-0.18706300176798493,0.0,60000
13,M4_set_refA,5,-0.03410422111114361,6.485295851493843e-17,60000
14,M4_set_refA,1,-0.2416857246492533,0.0,60000
14,M4_set_refA,2,0.024889861361524,1.076973206468484e-09,60000
14,M4_set_refA,3,-0.1514579720125393,9.678443295105773e-305,60000
14,M4_set_refA,4,-0.1937705818781589,0.0,60000
14,M4_set_refA,5,-0.002471225923851699,0.5449713319869582,60000
15,M4_set_refA,1,-0.21681790905140413,0.0,60000
15,M4_set_refA,2,0.03982579420858129,1.6888533146646167e-22,60000
15,M4_set_refA,3,-0.1790092698037289,0.0,60000
15,M4_set_refA,4,-0.22312866101308212,0.0,60000
15,M4_set_refA,5,0.020846445158902195,3.2772286643940903e-07,60000
16,M4_set_refA,1,-0.1918256181365358,0.0,60000
16,M4_set_refA,2,0.049668256456923396,4.305039188108795e-34,60000
16,M4_set_refA,3,-0.17991962315423585,0.0,60000
16,M4_set_refA,4,-0.25207360962290404,0.0,60000
16,M4_set_refA,5,0.08380297369342087,5.863241188398567e-94,60000
17,M4_set_refA,1,-0.2681712144198282,0.0,60000
17,M4_set_refA,2,0.039343759094650134,5.379603644798895e-22,60000
17,M4_set_refA,3,-0.15782367247344212,0.0,60000
17,M4_set_refA,4,-0.19351835553783106,0.0,60000
17,M4_set_refA,5,0.0703273900093136,1.1660372155328436e-66,60000
18,M4_set_refA,1,-0.2779280754013452,0.0,60000
18,M4_set_refA,2,0.04060203019388223,2.5391004666381866e-23,60000
18,M4_set_refA,3,-0.15716983665169415,0.0,60000
18,M4_set_refA,4,-0.17478237472062255,0.0,60000
18,M4_set_refA,5,0.019030114326759242,3.135593783761622e-06,60000
19,M4_set_refA,1,-0.2716026867892053,0.0,60000
19,M4_set_refA,2,0.05007132021005009,1.274813459054766e-34,60000
19,M4_set_refA,3,-0.15870831775676553,0.0,60000
19,M4_set_refA,4,-0.19583993274673853,0.0,60000
19,M4_set_refA,5,0.002585761641984621,0.5264936668649639,60000
20,M4_set_refA,1,-0.2970009212235104,0.0,60000
20,M4_set_refA,2,0.04242701148383976,2.560831667807607e-25,60000
20,M4_set_refA,3,-0.14433972982017393,1.1287514754450002e-276,60000
20,M4_set_refA,4,-0.16879481374984384,0.0,60000
20,M4_set_refA,5,-0.01257381032189756,0.0020700092971175105,60000
21,M4_set_refA,1,-0.30714728937470126,0.0,60000
21,M4_set_refA,2,0.04150858215578437,2.6535732271118443e-24,60000
21,M4_set_refA,3,-0.1591584766873124,0.0,60000
21,M4_set_refA,4,-0.18043250442397743,0.0,60000
21,M4_set_refA,5,0.0025711829446407376,0.5288277066183797,60000
22,M4_set_refA,1,-0.29671487907709226,0.0,60000
22,M4_set_refA,2,0.058859323265904144,3.3634257854378695e-47,60000
22,M4_set_refA,3,-0.18409860821089044,0.0,60000
22,M4_set_refA,4,-0.2142643482543184,0.0,60000
22,M4_set_refA,5,-0.007915967892559383,0.05250155788076793,60000
23,M4_set_refA,1,-0.3073782178574642,0.0,60000
23,M4_set_refA,2,0.06951620177490822,3.605067820874514e-65,60000
23,M4_set_refA,3,-0.1992669176920618,0.0,60000
23,M4_set_refA,4,-0.24084740966193993,0.0,60000
23,M4_set_refA,5,0.031203093585034637,2.0915996652221127e-14,60000
24,M4_set_refA,1,-0.3517579797340223,0.0,60000
24,M4_set_refA,2,0.052594084185593824,5.024318755676269e-38,60000
24,M4_set_refA,3,-0.17276897793815377,0.0,60000
24,M4_set_refA,4,-0.2393159102771609,0.0,60000
24,M4_set_refA,5,0.08181249675383824,1.2677883351890874e-89,60000
25,M4_set_refA,1,-0.36340329118482934,0.0,60000
25,M4_set_refA,2,0.025221851574763837,6.454125609013582e-10,60000
25,M4_set_refA,3,-0.14974125473457242,7.65128994601145e-298,60000
25,M4_set_refA,4,-0.16631776671621798,0.0,60000
25,M4_set_refA,5,0.0692692799507071,1.0164382528058638e-64,60000
26,M4_set_refA,1,-0.3643481199227665,0.0,60000
26,M4_set_refA,2,0.019366405722592066,2.094071706922635e-06,60000
26,M4_set_refA,3,-0.14976176702649655,6.335767884124025e-298,60000
26,M4_set_refA,4,-0.13492093761256524,1.0780795218163376e-241,60000
26,M4_set_refA,5,0.07903344594128976,9.540803678475197e-84,60000
27,M4_set_refA,1,0.14429836295735018,1.6277635236213465e-276,60000
27,M4_set_refA,2,0.01844897720720413,6.203021919826341e-06,60000
27,M4_set_refA,3,-0.23357648889584642,0.0,60000
27,M4_set_refA,4,-0.21287153059869537,0.0,60000
27,M4_set_refA,5,0.18343882867869632,0.0,60000
28,M4_set_refA,1,0.04334241275955306,2.3685463776079716e-26,60000
28,M4_set_refA,2,-0.10283897667062963,9.545131241623033e-141,60000
28,M4_set_refA,3,-0.20245398653922514,0.0,60000
28,M4_set_refA,4,-0.1611794914125844,0.0,60000
28,M4_set_refA,5,0.02734146926867978,2.1074634669845672e-11,60000
29,M4_set_refA,1,0.009756084886459305,0.016859841891451014,60000
29,M4_set_refA,2,0.05945262557537067,4.0246642313915437e-48,60000
29,M4_set_refA,3,0.06892072849529662,4.363121182207865e-64,60000
29,M4_set_refA,4,-0.11788459249597558,1.3131798012781362e-184,60000
29,M4_set_refA,5,-0.06944192975391461,4.925938791136816e-65,60000
30,M4_set_refA,1,0.14475523258540418,2.83783683178173e-278,60000
30,M4_set_refA,2,-0.018336047954844954,7.066349489912871e-06,60000
30,M4_set_refA,3,-0.09206124395061682,4.55123823081684e-113,60000
30,M4_set_refA,4,0.08499872751844623,1.2984462073122613e-96,60000
30,M4_set_refA,5,0.07972169368012302,3.493754037065838e-85,60000
31,M4_set_refA,1,0.14475523258540418,2.83783683178173e-278,60000
31,M4_set_refA,2,-0.018336047954844954,7.066349489912871e-06,60000
31,M4_set_refA,3,-0.09206124395061682,4.55123823081684e-113,60000
31,M4_set_refA,4,0.08499872751844623,1.2984462073122613e-96,60000
31,M4_set_refA,5,0.07972169368012302,3.493754037065838e-85,60000
0,M4_set_refB,1,,,60000
0,M4_set_refB,2,,,60000
0,M4_set_refB,3,,,60000
0,M4_set_refB,4,,,60000
0,M4_set_refB,5,,,60000
1,M4_set_refB,1,,,60000
1,M4_set_refB,2,,,60000
1,M4_set_refB,3,,,60000
1,M4_set_refB,4,,,60000
1,M4_set_refB,5,,,60000
2,M4_set_refB,1,,,60000
2,M4_set_refB,2,,,60000
2,M4_set_refB,3,,,60000
2,M4_set_refB,4,,,60000
2,M4_set_refB,5,,,60000
3,M4_set_refB,1,,,60000
3,M4_set_refB,2,,,60000
3,M4_set_refB,3,,,60000
3,M4_set_refB,4,,,60000
3,M4_set_refB,5,,,60000
4,M4_set_refB,1,,,60000
4,M4_set_refB,2,,,60000
4,M4_set_refB,3,,,60000
4,M4_set_refB,4,,,60000
4,M4_set_refB,5,,,60000
5,M4_set_refB,1,,,60000
5,M4_set_refB,2,,,60000
5,M4_set_refB,3,,,60000
5,M4_set_refB,4,,,60000
5,M4_set_refB,5,,,60000
6,M4_set_refB,1,,,60000
6,M4_set_refB,2,,,60000
6,M4_set_refB,3,,,60000
6,M4_set_refB,4,,,60000
6,M4_set_refB,5,,,60000
7,M4_set_refB,1,,,60000
7,M4_set_refB,2,,,60000
7,M4_set_refB,3,,,60000
7,M4_set_refB,4,,,60000
7,M4_set_refB,5,,,60000
8,M4_set_refB,1,,,60000
8,M4_set_refB,2,,,60000
8,M4_set_refB,3,,,60000
8,M4_set_refB,4,,,60000
8,M4_set_refB,5,,,60000
9,M4_set_refB,1,,,60000
9,M4_set_refB,2,,,60000
9,M4_set_refB,3,,,60000
9,M4_set_refB,4,,,60000
9,M4_set_refB,5,,,60000
10,M4_set_refB,1,,,60000
10,M4_set_refB,2,,,60000
10,M4_set_refB,3,,,60000
10,M4_set_refB,4,,,60000
10,M4_set_refB,5,,,60000
11,M4_set_refB,1,,,60000
11,M4_set_refB,2,,,60000
11,M4_set_refB,3,,,60000
11,M4_set_refB,4,,,60000
11,M4_set_refB,5,,,60000
12,M4_set_refB,1,,,60000
12,M4_set_refB,2,,,60000
12,M4_set_refB,3,,,60000
12,M4_set_refB,4,,,60000
12,M4_set_refB,5,,,60000
13,M4_set_refB,1,,,60000
13,M4_set_refB,2,,,60000
13,M4_set_refB,3,,,60000
13,M4_set_refB,4,,,60000
13,M4_set_refB,5,,,60000
14,M4_set_refB,1,,,60000
14,M4_set_refB,2,,,60000
14,M4_set_refB,3,,,60000
14,M4_set_refB,4,,,60000
14,M4_set_refB,5,,,60000
15,M4_set_refB,1,,,60000
15,M4_set_refB,2,,,60000
15,M4_set_refB,3,,,60000
15,M4_set_refB,4,,,60000
15,M4_set_refB,5,,,60000
16,M4_set_refB,1,,,60000
16,M4_set_refB,2,,,60000
16,M4_set_refB,3,,,60000
16,M4_set_refB,4,,,60000
16,M4_set_refB,5,,,60000
17,M4_set_refB,1,,,60000
17,M4_set_refB,2,,,60000
17,M4_set_refB,3,,,60000
17,M4_set_refB,4,,,60000
17,M4_set_refB,5,,,60000
18,M4_set_refB,1,,,60000
18,M4_set_refB,2,,,60000
18,M4_set_refB,3,,,60000
18,M4_set_refB,4,,,60000
18,M4_set_refB,5,,,60000
19,M4_set_refB,1,,,60000
19,M4_set_refB,2,,,60000
19,M4_set_refB,3,,,60000
19,M4_set_refB,4,,,60000
19,M4_set_refB,5,,,60000
20,M4_set_refB,1,,,60000
20,M4_set_refB,2,,,60000
20,M4_set_refB,3,,,60000
20,M4_set_refB,4,,,60000
20,M4_set_refB,5,,,60000
21,M4_set_refB,1,,,60000
21,M4_set_refB,2,,,60000
21,M4_set_refB,3,,,60000
21,M4_set_refB,4,,,60000
21,M4_set_refB,5,,,60000
22,M4_set_refB,1,,,60000
22,M4_set_refB,2,,,60000
22,M4_set_refB,3,,,60000
22,M4_set_refB,4,,,60000
22,M4_set_refB,5,,,60000
23,M4_set_refB,1,,,60000
23,M4_set_refB,2,,,60000
23,M4_set_refB,3,,,60000
23,M4_set_refB,4,,,60000
23,M4_set_refB,5,,,60000
24,M4_set_refB,1,,,60000
24,M4_set_refB,2,,,60000
24,M4_set_refB,3,,,60000
24,M4_set_refB,4,,,60000
24,M4_set_refB,5,,,60000
25,M4_set_refB,1,,,60000
25,M4_set_refB,2,,,60000
25,M4_set_refB,3,,,60000
25,M4_set_refB,4,,,60000
25,M4_set_refB,5,,,60000
26,M4_set_refB,1,,,60000
26,M4_set_refB,2,,,60000
26,M4_set_refB,3,,,60000
26,M4_set_refB,4,,,60000
26,M4_set_refB,5,,,60000
27,M4_set_refB,1,,,60000
27,M4_set_refB,2,,,60000
27,M4_set_refB,3,,,60000
27,M4_set_refB,4,,,60000
27,M4_set_refB,5,,,60000
28,M4_set_refB,1,,,60000
28,M4_set_refB,2,,,60000
28,M4_set_refB,3,,,60000
28,M4_set_refB,4,,,60000
28,M4_set_refB,5,,,60000
29,M4_set_refB,1,,,60000
29,M4_set_refB,2,,,60000
29,M4_set_refB,3,,,60000
29,M4_set_refB,4,,,60000
29,M4_set_refB,5,,,60000
30,M4_set_refB,1,,,60000
30,M4_set_refB,2,,,60000
30,M4_set_refB,3,,,60000
30,M4_set_refB,4,,,60000
30,M4_set_refB,5,,,60000
31,M4_set_refB,1,,,60000
31,M4_set_refB,2,,,60000
31,M4_set_refB,3,,,60000
31,M4_set_refB,4,,,60000
31,M4_set_refB,5,,,60000
0,M4_set_refC,1,,,60000
0,M4_set_refC,2,,,60000
0,M4_set_refC,3,,,60000
0,M4_set_refC,4,,,60000
0,M4_set_refC,5,,,60000
1,M4_set_refC,1,,,60000
1,M4_set_refC,2,,,60000
1,M4_set_refC,3,,,60000
